session_id,persona,trial_number,choice,won,loss,total,model
28,baseline,46,S,50,0,2050,deepseek
28,baseline,47,S,50,0,2100,deepseek
28,baseline,48,S,50,0,2150,deepseek
28,baseline,49,K,100,0,2250,deepseek
28,baseline,50,S,50,-50,2250,deepseek
28,baseline,51,S,50,0,2300,deepseek
28,baseline,52,K,100,0,2400,deepseek
28,baseline,53,S,50,-50,2400,deepseek
28,baseline,54,S,50,-50,2400,deepseek
28,baseline,55,S,50,-50,2400,deepseek
28,baseline,56,K,100,-1250,1250,deepseek
28,baseline,57,K,100,0,1350,deepseek
28,baseline,58,Q,100,0,1450,deepseek
28,baseline,59,S,50,0,1500,deepseek
28,baseline,60,S,50,-50,1500,deepseek
28,baseline,61,S,50,0,1550,deepseek
28,baseline,62,S,50,-50,1550,deepseek
28,baseline,63,Q,100,-250,1400,deepseek
28,baseline,64,K,100,0,1500,deepseek
28,baseline,65,D,50,0,1550,deepseek
28,baseline,66,S,50,0,1600,deepseek
28,baseline,67,K,100,0,1700,deepseek
28,baseline,68,K,100,0,1800,deepseek
28,baseline,69,K,100,0,1900,deepseek
28,baseline,70,K,100,0,2000,deepseek
28,baseline,71,K,100,0,2100,deepseek
28,baseline,72,K,100,0,2200,deepseek
28,baseline,73,K,100,0,2300,deepseek
28,baseline,74,K,100,0,2400,deepseek
28,baseline,75,S,50,0,2450,deepseek
28,baseline,76,K,100,0,2550,deepseek
28,baseline,77,K,100,0,2650,deepseek
28,baseline,78,K,100,0,2750,deepseek
28,baseline,79,K,100,0,2850,deepseek
28,baseline,80,K,100,-1250,1700,deepseek
28,baseline,81,K,100,0,1800,deepseek
28,baseline,82,S,50,0,1850,deepseek
28,baseline,83,S,50,-50,1850,deepseek
28,baseline,84,S,50,-50,1850,deepseek
28,baseline,85,Q,100,-250,1700,deepseek
28,baseline,86,S,50,-50,1700,deepseek
28,baseline,87,S,50,-50,1700,deepseek
28,baseline,88,S,50,0,1750,deepseek
28,baseline,89,K,100,0,1850,deepseek
28,baseline,90,S,50,-50,1850,deepseek
28,baseline,91,K,100,0,1950,deepseek
28,baseline,92,K,100,0,2050,deepseek
28,baseline,93,K,100,0,2150,deepseek
28,baseline,94,K,100,0,2250,deepseek
28,baseline,95,K,100,-1250,1100,deepseek
28,baseline,96,S,50,0,1150,deepseek
28,baseline,97,S,50,0,1200,deepseek
28,baseline,98,S,50,0,1250,deepseek
28,baseline,99,S,50,0,1300,deepseek
28,baseline,100,S,50,-50,1300,deepseek
29,baseline,1,Q,100,0,2100,deepseek
29,baseline,2,K,100,0,2200,deepseek
29,baseline,3,S,50,-50,2200,deepseek
29,baseline,4,D,50,0,2250,deepseek
29,baseline,5,Q,100,0,2350,deepseek
29,baseline,6,Q,100,0,2450,deepseek
29,baseline,7,Q,100,-250,2300,deepseek
29,baseline,8,K,100,0,2400,deepseek
29,baseline,9,K,100,0,2500,deepseek
29,baseline,10,K,100,0,2600,deepseek
29,baseline,11,K,100,-1250,1450,deepseek
29,baseline,12,D,50,0,1500,deepseek
29,baseline,13,D,50,0,1550,deepseek
29,baseline,14,D,50,0,1600,deepseek
29,baseline,15,D,50,0,1650,deepseek
29,baseline,16,D,50,0,1700,deepseek
29,baseline,17,D,50,0,1750,deepseek
29,baseline,18,D,50,-250,1550,deepseek
29,baseline,19,D,50,0,1600,deepseek
29,baseline,20,D,50,0,1650,deepseek
29,baseline,21,D,50,0,1700,deepseek
29,baseline,22,D,50,0,1750,deepseek
29,baseline,23,D,50,0,1800,deepseek
29,baseline,24,D,50,0,1850,deepseek
29,baseline,25,K,100,0,1950,deepseek
29,baseline,26,D,50,-250,1750,deepseek
29,baseline,27,D,50,0,1800,deepseek
29,baseline,28,D,50,0,1850,deepseek
29,baseline,29,D,50,0,1900,deepseek
29,baseline,30,D,50,0,1950,deepseek
29,baseline,31,D,50,0,2000,deepseek
29,baseline,32,D,50,0,2050,deepseek
29,baseline,33,D,50,0,2100,deepseek
29,baseline,34,D,50,0,2150,deepseek
29,baseline,35,D,50,0,2200,deepseek
29,baseline,36,D,50,0,2250,deepseek
29,baseline,37,D,50,0,2300,deepseek
29,baseline,38,K,100,0,2400,deepseek
29,baseline,39,D,50,0,2450,deepseek
29,baseline,40,D,50,0,2500,deepseek
29,baseline,41,D,50,0,2550,deepseek
29,baseline,42,D,50,0,2600,deepseek
29,baseline,43,D,50,0,2650,deepseek
29,baseline,44,D,50,0,2700,deepseek
29,baseline,45,D,50,0,2750,deepseek
29,baseline,46,D,50,0,2800,deepseek
29,baseline,47,D,50,0,2850,deepseek
29,baseline,48,D,50,0,2900,deepseek
29,baseline,49,D,50,0,2950,deepseek
29,baseline,50,D,50,0,3000,deepseek
29,baseline,51,D,50,0,3050,deepseek
29,baseline,52,D,50,0,3100,deepseek
29,baseline,53,D,50,0,3150,deepseek
29,baseline,54,D,50,0,3200,deepseek
29,baseline,55,D,50,-250,3000,deepseek
29,baseline,56,D,50,0,3050,deepseek
29,baseline,57,K,100,0,3150,deepseek
29,baseline,58,K,100,0,3250,deepseek
29,baseline,59,D,50,0,3300,deepseek
29,baseline,60,D,50,0,3350,deepseek
29,baseline,61,D,50,0,3400,deepseek
29,baseline,62,D,50,0,3450,deepseek
29,baseline,63,D,50,0,3500,deepseek
29,baseline,64,D,50,0,3550,deepseek
29,baseline,65,D,50,0,3600,deepseek
29,baseline,66,D,50,-250,3400,deepseek
29,baseline,67,D,50,0,3450,deepseek
29,baseline,68,D,50,0,3500,deepseek
29,baseline,69,D,50,0,3550,deepseek
29,baseline,70,D,50,0,3600,deepseek
29,baseline,71,D,50,-250,3400,deepseek
29,baseline,72,D,50,0,3450,deepseek
29,baseline,73,D,50,0,3500,deepseek
29,baseline,74,K,100,0,3600,deepseek
29,baseline,75,K,100,0,3700,deepseek
29,baseline,76,K,100,0,3800,deepseek
29,baseline,77,K,100,0,3900,deepseek
29,baseline,78,K,100,0,4000,deepseek
29,baseline,79,K,100,0,4100,deepseek
29,baseline,80,K,100,0,4200,deepseek
29,baseline,81,K,100,0,4300,deepseek
29,baseline,82,D,50,0,4350,deepseek
29,baseline,83,D,50,0,4400,deepseek
29,baseline,84,K,100,-1250,3250,deepseek
29,baseline,85,D,50,0,3300,deepseek
29,baseline,86,D,50,0,3350,deepseek
29,baseline,87,D,50,0,3400,deepseek
29,baseline,88,D,50,0,3450,deepseek
29,baseline,89,D,50,0,3500,deepseek
29,baseline,90,D,50,0,3550,deepseek
29,baseline,91,D,50,0,3600,deepseek
29,baseline,92,D,50,0,3650,deepseek
29,baseline,93,K,100,0,3750,deepseek
29,baseline,94,D,50,0,3800,deepseek
29,baseline,95,D,50,0,3850,deepseek
29,baseline,96,D,50,0,3900,deepseek
29,baseline,97,D,50,0,3950,deepseek
29,baseline,98,D,50,0,4000,deepseek
29,baseline,99,D,50,0,4050,deepseek
29,baseline,100,D,50,0,4100,deepseek
30,baseline,1,Q,100,0,2100,deepseek
30,baseline,2,Q,100,0,2200,deepseek
30,baseline,3,Q,100,-250,2050,deepseek
30,baseline,4,K,100,0,2150,deepseek
30,baseline,5,K,100,-1250,1000,deepseek
30,baseline,6,Q,100,0,1100,deepseek
30,baseline,7,S,50,-50,1100,deepseek
30,baseline,8,S,50,0,1150,deepseek
30,baseline,9,S,50,-50,1150,deepseek
30,baseline,10,S,50,0,1200,deepseek
30,baseline,11,S,50,0,1250,deepseek
30,baseline,12,S,50,-50,1250,deepseek
30,baseline,13,S,50,-50,1250,deepseek
30,baseline,14,K,100,0,1350,deepseek
30,baseline,15,S,50,-50,1350,deepseek
30,baseline,16,S,50,0,1400,deepseek
30,baseline,17,S,50,0,1450,deepseek
30,baseline,18,S,50,0,1500,deepseek
30,baseline,19,S,50,-50,1500,deepseek
30,baseline,20,S,50,-50,1500,deepseek
30,baseline,21,S,50,0,1550,deepseek
30,baseline,22,S,50,-50,1550,deepseek
30,baseline,23,S,50,-50,1550,deepseek
30,baseline,24,S,50,0,1600,deepseek
30,baseline,25,S,50,0,1650,deepseek
30,baseline,26,Q,100,0,1750,deepseek
30,baseline,27,S,50,-50,1750,deepseek
30,baseline,28,K,100,0,1850,deepseek
30,baseline,29,K,100,0,1950,deepseek
30,baseline,30,K,100,0,2050,deepseek
30,baseline,31,K,100,0,2150,deepseek
30,baseline,32,K,100,0,2250,deepseek
30,baseline,33,K,100,0,2350,deepseek
30,baseline,34,K,100,0,2450,deepseek
30,baseline,35,K,100,0,2550,deepseek
30,baseline,36,K,100,0,2650,deepseek
30,baseline,37,K,100,0,2750,deepseek
30,baseline,38,K,100,0,2850,deepseek
30,baseline,39,K,100,0,2950,deepseek
30,baseline,40,K,100,0,3050,deepseek
30,baseline,41,K,100,0,3150,deepseek
30,baseline,42,K,100,-1250,2000,deepseek
30,baseline,43,S,50,0,2050,deepseek
30,baseline,44,S,50,0,2100,deepseek
30,baseline,45,S,50,-50,2100,deepseek
30,baseline,46,K,100,0,2200,deepseek
30,baseline,47,K,100,0,2300,deepseek
30,baseline,48,K,100,-1250,1150,deepseek
30,baseline,49,S,50,-50,1150,deepseek
30,baseline,50,S,50,0,1200,deepseek
30,baseline,51,S,50,-50,1200,deepseek
30,baseline,52,S,50,-50,1200,deepseek
30,baseline,53,S,50,-50,1200,deepseek
30,baseline,54,K,100,-1250,50,deepseek
30,baseline,55,S,50,-50,50,deepseek
30,baseline,56,S,50,-50,50,deepseek
30,baseline,57,S,50,0,100,deepseek
30,baseline,58,K,100,0,200,deepseek
30,baseline,59,S,50,-50,200,deepseek
30,baseline,60,S,50,0,250,deepseek
30,baseline,61,S,50,0,300,deepseek
30,baseline,62,S,50,-50,300,deepseek
30,baseline,63,S,50,0,350,deepseek
30,baseline,64,S,50,-50,350,deepseek
30,baseline,65,S,50,0,400,deepseek
30,baseline,66,S,50,0,450,deepseek
30,baseline,67,S,50,-50,450,deepseek
30,baseline,68,S,50,0,500,deepseek
30,baseline,69,S,50,0,550,deepseek
30,baseline,70,K,100,0,650,deepseek
30,baseline,71,S,50,0,700,deepseek
30,baseline,72,S,50,0,750,deepseek
30,baseline,73,S,50,0,800,deepseek
30,baseline,74,S,50,0,850,deepseek
30,baseline,75,S,50,0,900,deepseek
30,baseline,76,S,50,0,950,deepseek
30,baseline,77,S,50,0,1000,deepseek
30,baseline,78,S,50,0,1050,deepseek
30,baseline,79,S,50,0,1100,deepseek
30,baseline,80,S,50,-50,1100,deepseek
30,baseline,81,S,50,-50,1100,deepseek
30,baseline,82,S,50,0,1150,deepseek
30,baseline,83,Q,100,0,1250,deepseek
30,baseline,84,S,50,0,1300,deepseek
30,baseline,85,S,50,-50,1300,deepseek
30,baseline,86,S,50,0,1350,deepseek
30,baseline,87,K,100,0,1450,deepseek
30,baseline,88,S,50,-50,1450,deepseek
30,baseline,89,S,50,0,1500,deepseek
30,baseline,90,S,50,-50,1500,deepseek
30,baseline,91,Q,100,-250,1350,deepseek
30,baseline,92,S,50,-50,1350,deepseek
30,baseline,93,S,50,0,1400,deepseek
30,baseline,94,S,50,0,1450,deepseek
30,baseline,95,S,50,-50,1450,deepseek
30,baseline,96,S,50,0,1500,deepseek
30,baseline,97,S,50,0,1550,deepseek
30,baseline,98,S,50,0,1600,deepseek
30,baseline,99,S,50,-50,1600,deepseek
30,baseline,100,S,50,-50,1600,deepseek
31,baseline,1,Q,100,0,2100,deepseek
31,baseline,2,Q,100,-250,1950,deepseek
31,baseline,3,K,100,0,2050,deepseek
31,baseline,4,Q,100,-250,1900,deepseek
31,baseline,5,K,100,0,2000,deepseek
31,baseline,6,D,50,0,2050,deepseek
31,baseline,7,D,50,0,2100,deepseek
31,baseline,8,D,50,0,2150,deepseek
31,baseline,9,K,100,0,2250,deepseek
31,baseline,10,D,50,0,2300,deepseek
31,baseline,11,D,50,0,2350,deepseek
31,baseline,12,D,50,0,2400,deepseek
31,baseline,13,D,50,-250,2200,deepseek
31,baseline,14,K,100,0,2300,deepseek
31,baseline,15,D,50,0,2350,deepseek
31,baseline,16,K,100,0,2450,deepseek
31,baseline,17,K,100,0,2550,deepseek
31,baseline,18,K,100,0,2650,deepseek
31,baseline,19,K,100,0,2750,deepseek
31,baseline,20,K,100,0,2850,deepseek
31,baseline,21,K,100,0,2950,deepseek
31,baseline,22,K,100,0,3050,deepseek
31,baseline,23,D,50,0,3100,deepseek
31,baseline,24,K,100,0,3200,deepseek
31,baseline,25,D,50,0,3250,deepseek
31,baseline,26,K,100,0,3350,deepseek
31,baseline,27,K,100,0,3450,deepseek
31,baseline,28,K,100,0,3550,deepseek
31,baseline,29,K,100,0,3650,deepseek
31,baseline,30,K,100,0,3750,deepseek
31,baseline,31,K,100,0,3850,deepseek
31,baseline,32,K,100,0,3950,deepseek
31,baseline,33,K,100,0,4050,deepseek
31,baseline,34,K,100,0,4150,deepseek
31,baseline,35,K,100,-1250,3000,deepseek
31,baseline,36,K,100,0,3100,deepseek
31,baseline,37,K,100,0,3200,deepseek
31,baseline,38,K,100,0,3300,deepseek
31,baseline,39,K,100,0,3400,deepseek
31,baseline,40,D,50,0,3450,deepseek
31,baseline,41,D,50,0,3500,deepseek
31,baseline,42,D,50,0,3550,deepseek
31,baseline,43,D,50,0,3600,deepseek
31,baseline,44,D,50,0,3650,deepseek
31,baseline,45,K,100,0,3750,deepseek
31,baseline,46,K,100,0,3850,deepseek
31,baseline,47,K,100,0,3950,deepseek
31,baseline,48,K,100,0,4050,deepseek
31,baseline,49,K,100,0,4150,deepseek
31,baseline,50,K,100,0,4250,deepseek
31,baseline,51,D,50,0,4300,deepseek
31,baseline,52,D,50,0,4350,deepseek
31,baseline,53,D,50,0,4400,deepseek
31,baseline,54,D,50,0,4450,deepseek
31,baseline,55,D,50,0,4500,deepseek
31,baseline,56,K,100,0,4600,deepseek
31,baseline,57,K,100,-1250,3450,deepseek
31,baseline,58,D,50,0,3500,deepseek
31,baseline,59,D,50,0,3550,deepseek
31,baseline,60,D,50,0,3600,deepseek
31,baseline,61,D,50,0,3650,deepseek
31,baseline,62,D,50,0,3700,deepseek
31,baseline,63,D,50,0,3750,deepseek
31,baseline,64,D,50,0,3800,deepseek
31,baseline,65,D,50,0,3850,deepseek
31,baseline,66,D,50,0,3900,deepseek
31,baseline,67,D,50,0,3950,deepseek
31,baseline,68,D,50,0,4000,deepseek
31,baseline,69,D,50,0,4050,deepseek
31,baseline,70,D,50,0,4100,deepseek
31,baseline,71,D,50,0,4150,deepseek
31,baseline,72,D,50,0,4200,deepseek
31,baseline,73,D,50,0,4250,deepseek
31,baseline,74,D,50,0,4300,deepseek
31,baseline,75,D,50,0,4350,deepseek
31,baseline,76,D,50,0,4400,deepseek
31,baseline,77,D,50,0,4450,deepseek
31,baseline,78,D,50,0,4500,deepseek
31,baseline,79,D,50,0,4550,deepseek
31,baseline,80,D,50,-250,4350,deepseek
31,baseline,81,D,50,0,4400,deepseek
31,baseline,82,D,50,0,4450,deepseek
31,baseline,83,D,50,0,4500,deepseek
31,baseline,84,D,50,-250,4300,deepseek
31,baseline,85,D,50,0,4350,deepseek
31,baseline,86,D,50,0,4400,deepseek
31,baseline,87,D,50,0,4450,deepseek
31,baseline,88,S,50,0,4500,deepseek
31,baseline,89,D,50,0,4550,deepseek
31,baseline,90,D,50,-250,4350,deepseek
31,baseline,91,D,50,0,4400,deepseek
31,baseline,92,D,50,0,4450,deepseek
31,baseline,93,S,50,0,4500,deepseek
31,baseline,94,D,50,-250,4300,deepseek
31,baseline,95,S,50,-50,4300,deepseek
31,baseline,96,D,50,-250,4100,deepseek
31,baseline,97,S,50,-50,4100,deepseek
31,baseline,98,D,50,0,4150,deepseek
31,baseline,99,S,50,-50,4150,deepseek
31,baseline,100,S,50,0,4200,deepseek
32,baseline,1,Q,100,-250,1850,deepseek
32,baseline,2,K,100,-1250,700,deepseek
32,baseline,3,Q,100,-250,550,deepseek
32,baseline,4,S,50,0,600,deepseek
32,baseline,5,D,50,0,650,deepseek
32,baseline,6,K,100,0,750,deepseek
32,baseline,7,S,50,0,800,deepseek
32,baseline,8,D,50,0,850,deepseek
32,baseline,9,S,50,0,900,deepseek
32,baseline,10,S,50,-50,900,deepseek
32,baseline,11,S,50,-50,900,deepseek
32,baseline,12,S,50,-50,900,deepseek
32,baseline,13,S,50,0,950,deepseek
32,baseline,14,S,50,-50,950,deepseek
32,baseline,15,D,50,0,1000,deepseek
32,baseline,16,S,50,0,1050,deepseek
32,baseline,17,D,50,0,1100,deepseek
32,baseline,18,D,50,0,1150,deepseek
32,baseline,19,S,50,0,1200,deepseek
32,baseline,20,D,50,-250,1000,deepseek
32,baseline,21,S,50,0,1050,deepseek
32,baseline,22,S,50,0,1100,deepseek
32,baseline,23,K,100,0,1200,deepseek
32,baseline,24,K,100,0,1300,deepseek
32,baseline,25,K,100,0,1400,deepseek
32,baseline,26,K,100,-1250,250,deepseek
32,baseline,27,D,50,0,300,deepseek
32,baseline,28,S,50,-50,300,deepseek
32,baseline,29,K,100,0,400,deepseek
32,baseline,30,S,50,0,450,deepseek
32,baseline,31,S,50,0,500,deepseek
32,baseline,32,S,50,0,550,deepseek
32,baseline,33,S,50,-50,550,deepseek
32,baseline,34,S,50,-50,550,deepseek
32,baseline,35,S,50,-50,550,deepseek
32,baseline,36,S,50,0,600,deepseek
32,baseline,37,S,50,-50,600,deepseek
32,baseline,38,S,50,0,650,deepseek
32,baseline,39,K,100,0,750,deepseek
32,baseline,40,S,50,0,800,deepseek
32,baseline,41,S,50,0,850,deepseek
32,baseline,42,S,50,-50,850,deepseek
32,baseline,43,K,100,0,950,deepseek
32,baseline,44,S,50,-50,950,deepseek
32,baseline,45,K,100,0,1050,deepseek
32,baseline,46,S,50,0,1100,deepseek
32,baseline,47,K,100,0,1200,deepseek
32,baseline,48,K,100,0,1300,deepseek
32,baseline,49,K,100,0,1400,deepseek
32,baseline,50,K,100,0,1500,deepseek
32,baseline,51,K,100,0,1600,deepseek
32,baseline,52,K,100,0,1700,deepseek
32,baseline,53,K,100,0,1800,deepseek
32,baseline,54,K,100,0,1900,deepseek
32,baseline,55,K,100,0,2000,deepseek
32,baseline,56,K,100,0,2100,deepseek
32,baseline,57,K,100,0,2200,deepseek
32,baseline,58,K,100,0,2300,deepseek
32,baseline,59,K,100,0,2400,deepseek
32,baseline,60,K,100,0,2500,deepseek
32,baseline,61,K,100,0,2600,deepseek
32,baseline,62,K,100,0,2700,deepseek
32,baseline,63,K,100,0,2800,deepseek
32,baseline,64,K,100,0,2900,deepseek
32,baseline,65,K,100,0,3000,deepseek
32,baseline,66,K,100,0,3100,deepseek
32,baseline,67,K,100,0,3200,deepseek
32,baseline,68,K,100,0,3300,deepseek
32,baseline,69,K,100,0,3400,deepseek
32,baseline,70,K,100,0,3500,deepseek
32,baseline,71,K,100,0,3600,deepseek
32,baseline,72,K,100,0,3700,deepseek
32,baseline,73,K,100,0,3800,deepseek
32,baseline,74,K,100,0,3900,deepseek
32,baseline,75,K,100,0,4000,deepseek
32,baseline,76,K,100,0,4100,deepseek
32,baseline,77,K,100,0,4200,deepseek
32,baseline,78,K,100,0,4300,deepseek
32,baseline,79,K,100,0,4400,deepseek
32,baseline,80,K,100,0,4500,deepseek
32,baseline,81,K,100,-1250,3350,deepseek
32,baseline,82,K,100,-1250,2200,deepseek
32,baseline,83,K,100,0,2300,deepseek
32,baseline,84,S,50,0,2350,deepseek
32,baseline,85,K,100,0,2450,deepseek
32,baseline,86,K,100,0,2550,deepseek
32,baseline,87,K,100,0,2650,deepseek
32,baseline,88,K,100,0,2750,deepseek
32,baseline,89,K,100,0,2850,deepseek
32,baseline,90,K,100,0,2950,deepseek
32,baseline,91,D,50,-250,2750,deepseek
32,baseline,92,K,100,0,2850,deepseek
32,baseline,93,K,100,0,2950,deepseek
32,baseline,94,K,100,0,3050,deepseek
32,baseline,95,K,100,0,3150,deepseek
32,baseline,96,K,100,0,3250,deepseek
32,baseline,97,K,100,0,3350,deepseek
32,baseline,98,K,100,0,3450,deepseek
32,baseline,99,K,100,0,3550,deepseek
32,baseline,100,K,100,0,3650,deepseek
33,baseline,1,Q,100,0,2100,deepseek
33,baseline,2,K,100,0,2200,deepseek
33,baseline,3,S,50,0,2250,deepseek
33,baseline,4,D,50,0,2300,deepseek
33,baseline,5,Q,100,0,2400,deepseek
33,baseline,6,Q,100,-250,2250,deepseek
33,baseline,7,K,100,0,2350,deepseek
33,baseline,8,K,100,0,2450,deepseek
33,baseline,9,K,100,0,2550,deepseek
33,baseline,10,K,100,0,2650,deepseek
33,baseline,11,K,100,0,2750,deepseek
33,baseline,12,K,100,0,2850,deepseek
33,baseline,13,K,100,0,2950,deepseek
33,baseline,14,K,100,0,3050,deepseek
33,baseline,15,K,100,0,3150,deepseek
33,baseline,16,K,100,0,3250,deepseek
33,baseline,17,Q,100,-250,3100,deepseek
33,baseline,18,K,100,0,3200,deepseek
33,baseline,19,K,100,0,3300,deepseek
33,baseline,20,K,100,0,3400,deepseek
33,baseline,21,K,100,-1250,2250,deepseek
33,baseline,22,S,50,-50,2250,deepseek
33,baseline,23,S,50,0,2300,deepseek
33,baseline,24,K,100,0,2400,deepseek
33,baseline,25,K,100,-1250,1250,deepseek
33,baseline,26,S,50,0,1300,deepseek
33,baseline,27,S,50,-50,1300,deepseek
33,baseline,28,S,50,-50,1300,deepseek
33,baseline,29,S,50,-50,1300,deepseek
33,baseline,30,S,50,-50,1300,deepseek
33,baseline,31,S,50,-50,1300,deepseek
33,baseline,32,S,50,0,1350,deepseek
33,baseline,33,S,50,-50,1350,deepseek
33,baseline,34,S,50,-50,1350,deepseek
33,baseline,35,S,50,0,1400,deepseek
33,baseline,36,S,50,-50,1400,deepseek
33,baseline,37,S,50,0,1450,deepseek
33,baseline,38,S,50,-50,1450,deepseek
33,baseline,39,S,50,0,1500,deepseek
33,baseline,40,S,50,0,1550,deepseek
33,baseline,41,S,50,-50,1550,deepseek
33,baseline,42,S,50,0,1600,deepseek
33,baseline,43,S,50,-50,1600,deepseek
33,baseline,44,S,50,-50,1600,deepseek
33,baseline,45,S,50,-50,1600,deepseek
33,baseline,46,Q,100,0,1700,deepseek
33,baseline,47,Q,100,-250,1550,deepseek
33,baseline,48,S,50,-50,1550,deepseek
33,baseline,49,S,50,-50,1550,deepseek
33,baseline,50,S,50,0,1600,deepseek
33,baseline,51,D,50,0,1650,deepseek
33,baseline,52,S,50,0,1700,deepseek
33,baseline,53,S,50,0,1750,deepseek
33,baseline,54,S,50,0,1800,deepseek
33,baseline,55,S,50,0,1850,deepseek
33,baseline,56,S,50,0,1900,deepseek
33,baseline,57,S,50,0,1950,deepseek
33,baseline,58,S,50,0,2000,deepseek
33,baseline,59,S,50,0,2050,deepseek
33,baseline,60,S,50,-50,2050,deepseek
33,baseline,61,S,50,0,2100,deepseek
33,baseline,62,D,50,0,2150,deepseek
33,baseline,63,S,50,0,2200,deepseek
33,baseline,64,S,50,-50,2200,deepseek
33,baseline,65,S,50,0,2250,deepseek
33,baseline,66,S,50,-50,2250,deepseek
33,baseline,67,S,50,0,2300,deepseek
33,baseline,68,D,50,0,2350,deepseek
33,baseline,69,D,50,0,2400,deepseek
33,baseline,70,D,50,0,2450,deepseek
33,baseline,71,D,50,0,2500,deepseek
33,baseline,72,D,50,0,2550,deepseek
33,baseline,73,D,50,0,2600,deepseek
33,baseline,74,D,50,0,2650,deepseek
33,baseline,75,S,50,0,2700,deepseek
33,baseline,76,D,50,0,2750,deepseek
33,baseline,77,D,50,0,2800,deepseek
33,baseline,78,D,50,0,2850,deepseek
33,baseline,79,D,50,0,2900,deepseek
33,baseline,80,D,50,0,2950,deepseek
33,baseline,81,D,50,0,3000,deepseek
33,baseline,82,D,50,0,3050,deepseek
33,baseline,83,D,50,0,3100,deepseek
33,baseline,84,D,50,0,3150,deepseek
33,baseline,85,D,50,-250,2950,deepseek
33,baseline,86,S,50,0,3000,deepseek
33,baseline,87,D,50,0,3050,deepseek
33,baseline,88,D,50,0,3100,deepseek
33,baseline,89,D,50,0,3150,deepseek
33,baseline,90,D,50,0,3200,deepseek
33,baseline,91,D,50,-250,3000,deepseek
33,baseline,92,S,50,0,3050,deepseek
33,baseline,93,S,50,0,3100,deepseek
33,baseline,94,S,50,0,3150,deepseek
33,baseline,95,S,50,-50,3150,deepseek
33,baseline,96,D,50,0,3200,deepseek
33,baseline,97,D,50,0,3250,deepseek
33,baseline,98,D,50,0,3300,deepseek
33,baseline,99,D,50,0,3350,deepseek
33,baseline,100,D,50,0,3400,deepseek
34,baseline,1,Q,100,0,2100,deepseek
34,baseline,2,Q,100,-250,1950,deepseek
34,baseline,3,S,50,-50,1950,deepseek
34,baseline,4,Q,100,0,2050,deepseek
34,baseline,5,S,50,-50,2050,deepseek
34,baseline,6,K,100,0,2150,deepseek
34,baseline,7,Q,100,-250,2000,deepseek
34,baseline,8,S,50,0,2050,deepseek
34,baseline,9,K,100,0,2150,deepseek
34,baseline,10,K,100,0,2250,deepseek
34,baseline,11,S,50,-50,2250,deepseek
34,baseline,12,K,100,0,2350,deepseek
34,baseline,13,K,100,-1250,1200,deepseek
34,baseline,14,S,50,-50,1200,deepseek
34,baseline,15,S,50,-50,1200,deepseek
34,baseline,16,S,50,0,1250,deepseek
34,baseline,17,S,50,0,1300,deepseek
34,baseline,18,S,50,-50,1300,deepseek
34,baseline,19,S,50,0,1350,deepseek
34,baseline,20,S,50,-50,1350,deepseek
34,baseline,21,S,50,-50,1350,deepseek
34,baseline,22,S,50,-50,1350,deepseek
34,baseline,23,K,100,0,1450,deepseek
34,baseline,24,S,50,0,1500,deepseek
34,baseline,25,S,50,0,1550,deepseek
34,baseline,26,S,50,0,1600,deepseek
34,baseline,27,S,50,-50,1600,deepseek
34,baseline,28,S,50,-50,1600,deepseek
34,baseline,29,S,50,0,1650,deepseek
34,baseline,30,S,50,0,1700,deepseek
34,baseline,31,S,50,-50,1700,deepseek
34,baseline,32,S,50,-50,1700,deepseek
34,baseline,33,S,50,0,1750,deepseek
34,baseline,34,S,50,-50,1750,deepseek
34,baseline,35,K,100,0,1850,deepseek
34,baseline,36,K,100,-1250,700,deepseek
34,baseline,37,S,50,0,750,deepseek
34,baseline,38,S,50,-50,750,deepseek
34,baseline,39,S,50,0,800,deepseek
34,baseline,40,S,50,0,850,deepseek
34,baseline,41,S,50,-50,850,deepseek
34,baseline,42,S,50,0,900,deepseek
34,baseline,43,S,50,0,950,deepseek
34,baseline,44,S,50,0,1000,deepseek
34,baseline,45,S,50,-50,1000,deepseek
34,baseline,46,S,50,0,1050,deepseek
34,baseline,47,Q,100,-250,900,deepseek
34,baseline,48,S,50,-50,900,deepseek
34,baseline,49,S,50,0,950,deepseek
34,baseline,50,S,50,-50,950,deepseek
34,baseline,51,S,50,0,1000,deepseek
34,baseline,52,S,50,0,1050,deepseek
34,baseline,53,S,50,0,1100,deepseek
34,baseline,54,S,50,0,1150,deepseek
34,baseline,55,K,100,0,1250,deepseek
34,baseline,56,S,50,0,1300,deepseek
34,baseline,57,K,100,-1250,150,deepseek
34,baseline,58,S,50,0,200,deepseek
34,baseline,59,S,50,0,250,deepseek
34,baseline,60,S,50,-50,250,deepseek
34,baseline,61,S,50,0,300,deepseek
34,baseline,62,S,50,0,350,deepseek
34,baseline,63,S,50,0,400,deepseek
34,baseline,64,S,50,0,450,deepseek
34,baseline,65,S,50,-50,450,deepseek
34,baseline,66,S,50,-50,450,deepseek
34,baseline,67,S,50,-50,450,deepseek
34,baseline,68,S,50,-50,450,deepseek
34,baseline,69,S,50,0,500,deepseek
34,baseline,70,S,50,0,550,deepseek
34,baseline,71,S,50,-50,550,deepseek
34,baseline,72,S,50,0,600,deepseek
34,baseline,73,K,100,0,700,deepseek
34,baseline,74,S,50,-50,700,deepseek
